afsc,label,text_norm,source_doc,evidence,page,chunk_idx,extractor_version
1C3,A,Collaborate and coordinate effectively with internal and external agencies,llm,Collaborate and coordinate effectively with internal and external agencies,,2,llm_v0
1C3,A,Identify procedural deficiencies and recommend effective corrective actions,llm,Identify procedural deficiencies and recommend effective corrective actions,,2,llm_v0
1C3,A,Sustain vigilance and accuracy during alert/continuous operations,llm,Sustain vigilance and accuracy during alert/continuous operations,,2,llm_v0
1C3,A,Adapt to changing mission requirements and dynamic operational environments,llm,Adapt to changing mission requirements and dynamic operational environments,,2,llm_v0
1C3,K,Command and Control (C2) and CJADC2 doctrine and operations,llm,Command and Control (C2) and CJADC2 doctrine and operations,,3,llm_v0
1C3,K,Defense readiness reporting systems and policy,llm,Defense readiness reporting systems and policy,,3,llm_v0
1C3,K,"Emergency management and disaster response principles (pre-, trans-, post- phases)",llm,"Emergency management and disaster response principles (pre-, trans-, post- phases)",,3,llm_v0
1C3,K,"Procedures for natural disasters, evacuations, dispersal, aircraft incidents, sabotage/nuclear incidents, and aerospace anomalies",llm,"Procedures for natural disasters, evacuations, dispersal, aircraft incidents, sabotage/nuclear incidents, and aerospace anomalies",,3,llm_v0
1C3,K,"Communications systems architecture for voice, data, and alerting",llm,"Communications systems architecture for voice, data, and alerting",,3,llm_v0
1C3,K,Operational status displays and situational reporting concepts,llm,Operational status displays and situational reporting concepts,,3,llm_v0
1C3,K,Aircraft flight following and mission management fundamentals,llm,Aircraft flight following and mission management fundamentals,,3,llm_v0
1C3,K,Interagency coordination and All-Domain C2 processes,llm,Interagency coordination and All-Domain C2 processes,,3,llm_v0
1C3,K,"Data management, database maintenance, and data quality assurance",llm,"Data management, database maintenance, and data quality assurance",,3,llm_v0
1C3,K,Resource protection and continuity of operations principles,llm,Resource protection and continuity of operations principles,,3,llm_v0
1C3,K,Positive control of forces and weapons systems concepts,llm,Positive control of forces and weapons systems concepts,,3,llm_v0
1C3,K,"Manpower, communications, equipment, and facility requirements planning",llm,"Manpower, communications, equipment, and facility requirements planning",,3,llm_v0
1C3,K,Information security and time-sensitive dissemination protocols,llm,Information security and time-sensitive dissemination protocols,,3,llm_v0
1C3,K,Wartime and contingency operations procedures,llm,Wartime and contingency operations procedures,,3,llm_v0
1C3,S,"Developing policies, procedures, and operating instructions",llm,"Developing policies, procedures, and operating instructions",,3,llm_v0
1C3,S,Maintaining and auditing operational databases,llm,Maintaining and auditing operational databases,,3,llm_v0
1C3,S,Training personnel on reporting and C2 procedures,llm,Training personnel on reporting and C2 procedures,,3,llm_v0
1C3,S,"Operating and monitoring voice, data, and alerting systems",llm,"Operating and monitoring voice, data, and alerting systems",,3,llm_v0
1C3,S,Initiating life-saving and resource protection procedures,llm,Initiating life-saving and resource protection procedures,,3,llm_v0
1C3,S,"Receiving, validating, and disseminating time-critical information",llm,"Receiving, validating, and disseminating time-critical information",,3,llm_v0
1C3,S,"Coordinating, directing, and monitoring disaster response and recovery actions",llm,"Coordinating, directing, and monitoring disaster response and recovery actions",,3,llm_v0
1C3,S,Activating and recalling resources and participating agencies,llm,Activating and recalling resources and participating agencies,,3,llm_v0
1C3,S,Maintaining operational status displays and logs,llm,Maintaining operational status displays and logs,,3,llm_v0
1C3,S,Performing aircraft flight following and mission management,llm,Performing aircraft flight following and mission management,,3,llm_v0
1C3,S,"Establishing manpower, communications, equipment, and facility requirements",llm,"Establishing manpower, communications, equipment, and facility requirements",,3,llm_v0
1C3,S,Monitoring threats and alerting local and base agencies,llm,Monitoring threats and alerting local and base agencies,,3,llm_v0
1C3,S,Conducting accuracy checks to ensure current and accurate reporting,llm,Conducting accuracy checks to ensure current and accurate reporting,,3,llm_v0
1C3,S,Rapidly disseminating alerts and warnings across internal and external agencies,llm,Rapidly disseminating alerts and warnings across internal and external agencies,,3,llm_v0
1C3,A,Maintain continuous situational awareness across multiple domains,llm,Maintain continuous situational awareness across multiple domains,,3,llm_v0
1C3,A,Work effectively under pressure and tight time constraints,llm,Work effectively under pressure and tight time constraints,,3,llm_v0
1C3,A,Prioritize and execute multiple concurrent tasks,llm,Prioritize and execute multiple concurrent tasks,,3,llm_v0
1C3,A,"Make timely, sound decisions during emergencies",llm,"Make timely, sound decisions during emergencies",,3,llm_v0
1C3,A,Coordinate and collaborate with internal and external agencies,llm,Coordinate and collaborate with internal and external agencies,,3,llm_v0
1C3,A,Communicate clearly and succinctly in high-stress situations,llm,Communicate clearly and succinctly in high-stress situations,,3,llm_v0
1C3,A,"Detect, assess, and escalate threats appropriately",llm,"Detect, assess, and escalate threats appropriately",,3,llm_v0
1C3,A,Ensure data integrity with strong attention to detail,llm,Ensure data integrity with strong attention to detail,,3,llm_v0
1C3,A,Adapt procedures to dynamic operational conditions,llm,Adapt procedures to dynamic operational conditions,,3,llm_v0
1C3,A,Sustain vigilance while monitoring systems and displays,llm,Sustain vigilance while monitoring systems and displays,,3,llm_v0
1C3,A,Lead and direct actions to restore or continue vital functions,llm,Lead and direct actions to restore or continue vital functions,,3,llm_v0
1C3,A,Apply policy consistently and enforce standards,llm,Apply policy consistently and enforce standards,,3,llm_v0
1C3,A,Rapidly recall and implement contingency procedures,llm,Rapidly recall and implement contingency procedures,,3,llm_v0
1C3,K,"Communications Security (COMSEC) policies, handling, and accountability principles",llm,"Communications Security (COMSEC) policies, handling, and accountability principles",,4,llm_v0
1C3,K,"Personnel, information, operations, computer, emission, industrial, and physical security principles",llm,"Personnel, information, operations, computer, emission, industrial, and physical security principles",,4,llm_v0
1C3,K,Air Force organization and administrative procedures,llm,Air Force organization and administrative procedures,,4,llm_v0
1C3,K,Joint All-Domain Operations (JADO) concepts,llm,Joint All-Domain Operations (JADO) concepts,,4,llm_v0
1C3,K,National Incident Management System (NIMS),llm,National Incident Management System (NIMS),,4,llm_v0
1C3,K,Air Force Incident Management System (AFIMS),llm,Air Force Incident Management System (AFIMS),,4,llm_v0
1C3,K,Command and Control (C2) data systems and reporting processes,llm,Command and Control (C2) data systems and reporting processes,,4,llm_v0
1C3,K,"Automated data processing equipment capabilities, limitations, and proper use",llm,"Automated data processing equipment capabilities, limitations, and proper use",,4,llm_v0
1C3,K,Data presentation techniques,llm,Data presentation techniques,,4,llm_v0
1C3,K,Data collection and summarization procedures,llm,Data collection and summarization procedures,,4,llm_v0
1C3,K,"Command post roles in preparing, executing, and controlling assigned forces",llm,"Command post roles in preparing, executing, and controlling assigned forces",,4,llm_v0
1C3,K,Emergency actions and directives governing command and control,llm,Emergency actions and directives governing command and control,,4,llm_v0
1C3,K,Weapon systems movement and transfer procedures,llm,Weapon systems movement and transfer procedures,,4,llm_v0
1C3,K,Message encoding/decoding and authorization procedures,llm,Message encoding/decoding and authorization procedures,,4,llm_v0
1C3,K,Mass notification systems and EMWN program fundamentals,llm,Mass notification systems and EMWN program fundamentals,,4,llm_v0
1C3,K,Installation support planning processes,llm,Installation support planning processes,,4,llm_v0
1C3,K,Directive management and record-keeping standards,llm,Directive management and record-keeping standards,,4,llm_v0
1C3,K,Entry authority list requirements and access control principles,llm,Entry authority list requirements and access control principles,,4,llm_v0
1C3,K,Key personnel roster management (national/HHQ/installation) concepts,llm,Key personnel roster management (national/HHQ/installation) concepts,,4,llm_v0
1C3,S,"Receive, safeguard, utilize, inventory, issue, and destroy COMSEC material",llm,"Receive, safeguard, utilize, inventory, issue, and destroy COMSEC material",,4,llm_v0
1C3,S,Administer and maintain multi-domain security programs,llm,Administer and maintain multi-domain security programs,,4,llm_v0
1C3,S,Compile and maintain entry authority lists,llm,Compile and maintain entry authority lists,,4,llm_v0
1C3,S,Coordinate and provide input to installation support plans,llm,Coordinate and provide input to installation support plans,,4,llm_v0
1C3,S,Maintain directives and daily events logs,llm,Maintain directives and daily events logs,,4,llm_v0
1C3,S,"Update and maintain national, HHQ, or installation key personnel rosters",llm,"Update and maintain national, HHQ, or installation key personnel rosters",,4,llm_v0
1C3,S,Manage and operate Emergency Mass Warning Notification (EMWN) and mass notification systems,llm,Manage and operate Emergency Mass Warning Notification (EMWN) and mass notification systems,,4,llm_v0
1C3,S,Use automated data processing equipment and C2 reporting tools,llm,Use automated data processing equipment and C2 reporting tools,,4,llm_v0
1C3,S,Present operational data clearly to stakeholders,llm,Present operational data clearly to stakeholders,,4,llm_v0
